date,DE0005933931,DE0006289390,DE000A0F5UF5,DE000A0F5UG3,DE000ETFL474,IE0005042456,IE000NBRE3P7,IE00B53SZB19,IE00B5BMR087,IE00B6X2VY59,IE00BCRY6557,IE00BFY0GT14,IE00BJK55C48,IE00BJQRDN15,IE00BKWQ0G16,IE00BM67HX07,IE00BZ02LR44,IE00BZ048462,LU0274211480,LU0340285161,LU1109942653,LU1109943388,LU1681040900,LU1829219390,LU1900066033
2021-09-06,149.05,459.24,166.12,25.71,21.03,23.36,,883.56,461.37,106.91,100.52,31.69,5.25,58.11,58.92,75.72,34.76,5.39,152.42,,21.1,21.26,111.98,93.11,26.4
2021-09-07,,,,,,,,,,,,,,,,,,,,399.0,,,,,
2021-09-13,146.89,452.86,163.79,25.33,20.86,22.98,,871.21,454.66,106.96,100.51,31.26,5.26,57.34,58.4,74.63,34.26,5.39,150.21,394.88,21.12,21.28,111.97,93.16,26.29
2021-09-20,141.57,441.2,159.31,24.63,20.15,22.44,,847.4,443.48,106.98,100.5,30.46,5.25,55.85,55.55,72.78,33.49,5.39,144.76,384.82,21.13,21.29,111.96,88.14,
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,25.59
2021-09-27,145.69,452.82,161.36,25.34,20.93,22.96,,858.31,452.22,107.03,100.5,30.97,5.24,56.66,58.81,74.22,33.98,5.39,148.98,391.11,21.1,21.26,111.97,96.4,26.31
2021-10-04,140.66,441.56,153.6,24.16,20.01,22.81,,817.04,437.8,107.01,100.49,29.97,5.23,54.66,58.05,71.8,32.84,5.39,143.84,378.4,21.03,21.19,111.97,94.74,24.96
2021-10-11,142.18,448.04,156.16,24.61,20.37,23.25,,830.69,444.11,106.96,100.48,30.37,5.2,55.14,60.48,72.82,33.32,5.39,145.39,383.36,20.91,21.07,111.96,99.58,
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,24.87
2021-10-18,144.75,457.9,162.39,25.21,20.78,23.44,,863.79,456.91,106.88,100.46,31.19,5.2,56.26,61.17,74.87,34.29,5.39,148.02,393.81,20.93,21.09,111.97,100.26,25.22
2021-10-25,145.91,464.24,164.63,25.37,20.77,23.51,,875.79,465.1,106.92,100.46,31.65,5.19,56.87,61.95,76.17,34.88,5.39,149.21,399.65,20.91,21.06,111.95,100.48,25.59
2021-11-01,147.85,466.44,168.79,25.89,21.36,23.73,,897.91,469.98,106.94,100.45,31.96,5.19,57.32,63.05,76.96,35.66,5.39,,,,,111.91,101.78,25.84
2021-11-02,,,,,,,,,,,,,,,,,,,152.61,404.25,20.94,21.1,,,
2021-11-08,150.08,473.07,173.39,26.34,21.76,23.78,,922.4,479.04,106.89,100.45,32.44,5.22,58.15,62.83,78.48,36.27,5.39,153.49,409.62,21.02,21.18,111.93,101.73,26.57
2021-11-15,151.03,468.85,171.85,26.55,21.95,23.97,,914.24,477.28,106.59,100.43,32.34,5.21,58.37,63.26,78.19,36.03,5.39,154.46,408.32,21.02,21.18,111.89,101.95,26.96
2021-11-22,150.72,462.99,173.9,26.18,21.75,23.67,,925.17,477.47,106.22,100.42,32.11,5.2,58.0,62.11,78.22,35.78,5.39,154.14,405.28,21.02,21.17,111.87,98.18,27.95
2021-11-29,142.88,456.71,174.09,24.87,20.51,23.22,,926.18,474.7,105.54,100.39,31.65,5.16,56.98,59.05,77.75,35.24,5.39,146.15,399.52,20.86,21.01,111.82,92.0,27.98
2021-12-06,143.82,458.29,168.24,24.85,20.75,23.63,,895.08,468.39,105.95,100.4,31.28,5.19,56.76,60.27,76.65,34.73,5.38,147.11,394.77,20.92,21.08,111.79,94.69,27.0
2021-12-13,146.08,463.84,170.74,25.0,20.84,23.62,,908.4,476.35,106.13,100.38,31.73,5.2,57.69,59.63,77.95,35.18,5.38,149.41,400.45,21.0,21.16,111.77,93.76,26.91
2021-12-20,142.5,454.49,165.91,24.54,20.5,23.51,,882.7,466.15,106.18,100.39,31.13,5.2,56.81,59.12,76.24,34.35,5.38,145.76,392.71,21.0,21.16,111.76,92.98,26.37
2021-12-27,148.07,472.26,175.9,25.74,21.51,,,,,,,,,59.09,,,,,,410.12,,,111.76,97.88,28.29
2021-12-29,,,,,,24.26,,931.49,489.2,106.3,100.36,32.57,5.2,,62.21,79.98,36.16,5.38,151.61,,21.02,21.17,,,
2022-01-03,149.79,475.89,175.19,25.99,21.71,,,,,,,,,59.27,,,,,,410.68,,,111.79,99.49,28.28
2022-01-04,,,,,,24.53,,919.67,489.34,106.3,100.35,32.62,5.21,,64.18,79.99,36.05,5.39,154.48,,21.05,21.21,,,
2022-01-10,147.43,469.28,165.79,25.42,21.43,24.34,,882.08,476.89,106.25,100.35,31.82,5.2,59.03,64.81,77.97,34.99,5.39,150.8,401.23,21.05,21.21,111.8,104.46,26.72
2022-01-17,148.97,467.18,165.75,25.99,21.89,24.89,,881.86,476.18,106.06,100.34,31.93,5.19,59.32,66.29,77.85,35.0,5.39,152.38,,21.02,21.18,111.81,107.02,27.24
2022-01-18,,,,,,,,,,,,,,,,,,,,395.94,,,,,
2022-01-24,140.33,447.14,154.04,24.3,20.35,23.86,,819.58,450.41,105.88,100.34,30.22,5.17,56.58,61.84,73.66,33.17,5.39,143.56,380.93,20.9,21.06,111.82,98.67,24.75
2022-01-31,144.64,457.08,158.5,24.85,21.05,24.41,,843.34,461.26,105.65,100.32,30.76,5.13,57.11,64.51,75.45,33.72,5.39,147.96,387.73,20.73,20.88,111.82,104.1,25.04
2022-02-07,142.15,456.53,154.73,24.58,20.94,24.76,,823.28,458.11,104.8,100.26,30.77,5.02,57.45,65.55,74.92,33.68,5.39,145.42,387.81,20.37,20.52,111.82,109.13,24.42
2022-02-14,141.24,449.9,151.52,24.27,20.72,24.63,,806.25,449.85,104.6,100.24,30.3,5.01,56.71,64.82,73.58,33.05,5.39,144.48,381.78,20.35,20.5,111.84,107.97,24.28
2022-02-21,137.65,443.82,148.79,23.73,20.13,24.5,,791.73,444.65,104.33,100.24,29.96,5.01,56.39,63.06,72.75,32.58,5.39,140.81,,20.39,20.54,111.82,104.77,24.09
2022-02-22,,,,,,,,,,,,,,,,,,,,374.06,,,,,
2022-02-28,135.13,441.53,151.23,23.37,19.25,24.47,,804.73,447.33,103.53,100.2,29.99,4.97,55.83,59.31,73.2,32.6,5.39,138.23,377.78,20.17,20.32,111.8,91.91,24.61
2022-03-07,119.92,427.63,141.48,20.71,16.94,22.85,,752.9,429.74,102.79,100.15,28.41,4.92,53.09,52.21,70.23,30.75,5.38,122.68,357.74,19.91,20.06,111.62,75.98,23.1
2022-03-14,130.14,429.58,138.6,22.08,18.57,23.71,,737.58,427.08,103.15,100.14,28.5,4.92,53.69,57.58,69.77,30.97,5.37,133.14,358.87,19.88,20.02,111.33,85.79,22.59
2022-03-21,133.85,450.5,152.73,23.05,19.31,24.57,,812.79,456.63,103.6,100.15,30.35,4.96,56.7,59.91,74.7,33.07,5.37,136.94,382.31,20.07,20.22,111.32,89.65,25.07
2022-03-28,134.69,455.7,159.22,22.95,19.19,24.69,,847.28,468.38,103.96,100.16,30.88,4.95,57.25,59.91,76.67,33.63,5.37,137.8,388.95,20.06,20.2,111.42,88.27,25.94
2022-04-04,135.62,455.22,161.04,23.18,19.34,24.98,,857.0,469.18,104.32,100.17,31.1,4.98,57.07,60.77,76.78,33.9,5.38,138.77,391.75,20.18,20.33,111.53,90.14,25.31
2022-04-11,132.58,447.33,148.64,22.53,18.49,25.2,,791.02,451.87,104.25,100.14,30.03,4.94,55.56,60.46,73.93,32.49,5.38,135.65,378.09,20.06,20.21,111.52,87.87,22.69
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,111.53,,
2022-04-19,132.19,455.14,150.96,22.47,18.49,25.15,,803.42,457.05,104.13,100.15,30.17,4.9,56.2,60.12,74.79,32.51,5.37,135.26,379.74,19.91,20.06,,88.11,23.32
2022-04-25,130.03,443.99,143.76,22.16,18.29,24.45,,765.12,440.08,103.49,100.12,29.1,4.88,54.6,58.26,71.92,31.54,5.38,133.05,366.17,19.84,19.99,111.52,87.16,22.47
2022-05-02,129.98,431.06,138.9,21.95,18.07,,,,,,,28.3,,53.28,57.76,,,,,356.01,,,111.48,84.29,22.59
2022-05-03,,,,,,25.07,,740.05,427.77,103.08,100.09,,4.81,,,69.91,30.79,5.37,133.95,,19.54,19.68,,,
2022-05-09,124.66,420.55,129.51,20.91,17.09,23.93,,689.29,409.02,102.32,100.07,27.07,4.71,51.46,54.63,66.8,29.2,5.37,,340.37,,,111.43,80.83,21.19
2022-05-10,,,,,,,,,,,,,,,,,,,129.02,,19.17,19.31,,,
2022-05-16,129.98,420.42,130.12,21.75,17.84,24.76,,692.58,410.93,102.43,100.05,27.31,4.77,51.87,57.2,67.12,29.36,5.37,133.0,343.41,19.33,19.48,111.41,85.37,22.02
2022-05-23,131.88,416.2,127.92,22.29,18.14,24.98,,680.89,407.59,102.27,100.03,27.41,4.75,51.42,58.71,66.58,29.44,5.37,134.94,344.87,19.26,19.4,111.39,90.55,21.5
2022-05-30,135.6,433.6,134.79,23.08,18.86,25.27,,717.53,426.6,102.52,100.03,28.56,4.78,53.8,60.56,69.65,30.68,5.37,138.77,,19.38,19.53,111.45,95.19,22.81
2022-06-01,,,,,,,,,,,,,,,,,,,,356.31,,,,,
2022-06-06,,,,,18.69,25.33,,713.0,422.98,102.64,100.0,28.31,4.77,53.19,59.92,69.06,30.34,5.37,,356.22,,,111.42,94.28,22.56
2022-06-07,135.41,433.46,135.13,22.79,,,,,,,,,,,,,,,138.58,,19.36,19.5,,,
2022-06-13,124.9,398.7,120.0,20.86,16.89,24.0,,638.81,384.88,101.46,99.92,25.84,4.63,48.43,54.85,62.61,27.78,5.37,127.82,324.97,18.81,18.94,111.37,82.92,20.44
2022-06-20,123.46,390.61,119.76,20.77,16.95,23.74,,637.59,377.37,100.94,99.83,25.35,4.56,47.42,56.05,61.3,27.44,5.36,126.29,,18.52,18.66,111.11,87.32,19.56
2022-06-21,,,,,,,,,,,,,,,,,,,,324.82,,,,,
2022-06-27,122.72,410.82,127.66,21.11,17.12,24.2,,679.65,400.55,100.74,99.78,26.65,4.54,49.37,56.0,65.19,29.02,5.36,125.53,335.04,18.46,18.59,111.06,85.74,20.23
2022-07-04,118.87,406.36,123.17,20.26,16.38,24.12,,655.74,392.96,100.08,99.78,26.1,4.47,47.93,55.06,63.85,28.3,5.36,121.6,,18.17,18.31,110.97,81.16,18.48
2022-07-05,,,,,,,,,,,,,,,,,,,,326.3,,,,,
2022-07-11,119.42,407.44,126.1,20.46,16.45,24.02,,671.41,396.09,100.84,99.82,26.15,4.52,47.88,54.89,64.35,28.52,5.35,122.16,328.71,18.32,18.45,110.88,79.57,19.77
2022-07-18,120.6,406.07,126.28,20.64,16.52,24.1,,672.34,393.71,100.72,99.81,26.1,4.53,48.08,54.25,63.93,28.3,5.36,123.37,328.14,18.36,18.5,110.92,77.18,20.59
2022-07-25,122.93,418.14,131.07,21.24,17.07,24.38,,697.82,407.74,101.65,99.85,26.95,4.64,49.58,55.47,66.23,29.16,5.36,125.75,338.82,18.87,19.01,110.99,79.53,21.54
2022-08-01,125.43,428.67,137.58,21.77,17.63,24.75,,732.54,423.43,101.74,99.87,27.94,4.68,50.99,56.96,68.74,30.27,5.36,128.31,351.38,19.07,19.22,111.1,81.16,22.47
2022-08-08,127.36,429.11,139.93,22.13,17.96,25.01,,745.06,425.72,101.8,99.85,28.05,4.71,51.38,58.25,69.1,30.33,5.37,130.29,352.67,19.24,19.38,111.23,84.89,22.65
2022-08-15,128.55,443.4,145.33,22.18,18.15,25.19,,773.93,442.07,101.99,99.91,28.91,4.74,52.83,59.15,71.74,31.26,5.37,,363.54,,,111.36,86.51,23.27
2022-08-16,,,,,,,,,,,,,,,,,,,132.4,,19.39,19.53,,,
2022-08-22,123.11,432.68,137.11,21.24,17.29,25.34,,730.17,425.88,101.21,99.82,27.85,4.65,51.03,56.95,69.03,30.02,5.38,125.93,350.08,19.06,19.21,111.51,80.99,22.11
2022-08-29,119.95,420.01,132.79,20.7,16.74,,,,,,,27.17,,49.71,55.7,,,,,341.5,,,111.57,79.6,21.2
2022-08-30,,,,,,24.78,,699.16,410.32,101.03,99.83,,4.62,,,66.38,28.8,5.39,123.36,,18.95,19.09,,,
2022-09-05,118.72,410.16,128.71,20.34,16.63,24.55,,685.44,404.1,100.65,99.76,26.46,4.56,48.29,55.71,65.33,28.25,5.39,121.46,,18.64,18.78,111.65,80.37,20.13
2022-09-06,,,,,,,,,,,,,,,,,,,,330.98,,,,,
2022-09-12,124.68,424.21,135.52,21.42,17.57,25.18,,721.74,423.37,101.2,99.68,27.7,4.61,50.58,58.84,68.44,29.61,5.4,127.56,348.2,18.91,19.05,111.78,88.74,20.55
2022-09-19,119.1,406.4,127.16,20.6,16.84,,,,,,,26.31,,48.03,57.58,,,,,330.53,,,111.89,88.26,19.58
2022-09-20,,,,,,24.24,,671.48,397.3,100.87,99.6,,4.55,,,64.18,27.72,5.4,120.6,,18.65,18.79,,,
2022-09-26,113.75,383.32,119.74,19.57,16.02,23.66,,637.7,376.65,100.53,99.55,24.56,4.47,44.63,54.21,60.61,26.3,5.4,116.38,308.5,18.34,18.48,111.88,84.08,18.75
2022-10-03,113.58,386.29,119.47,19.42,15.9,23.3,,636.32,379.16,99.71,99.49,24.8,4.43,45.34,52.99,60.96,26.5,5.4,116.2,311.49,18.13,18.26,111.74,81.14,18.37
2022-10-10,114.16,382.61,116.27,19.39,15.97,23.48,,619.29,372.52,100.03,99.5,24.46,4.44,44.95,52.93,59.84,26.03,5.39,116.81,,18.18,18.32,111.8,81.67,18.07
2022-10-11,,,,,,,,,,,,,,,,,,,,304.68,,,,,
2022-10-17,117.66,395.49,117.7,19.62,16.31,23.35,,626.94,379.35,99.59,99.52,24.83,4.41,45.84,54.37,60.9,26.47,5.4,120.38,311.82,18.12,18.25,111.68,84.85,17.26
2022-10-24,120.28,412.78,121.62,20.24,16.99,23.67,,647.75,391.71,99.67,99.56,25.46,4.4,47.3,55.59,62.83,27.01,5.4,123.07,319.69,18.13,18.27,111.72,88.58,18.03
2022-11-01,123.27,428.9,121.35,20.7,17.29,23.95,,646.39,399.47,99.99,99.58,26.02,4.49,48.63,56.4,64.01,27.68,5.4,126.13,326.74,18.47,18.61,111.81,89.83,18.42
2022-11-07,125.87,430.12,116.82,21.2,17.68,24.64,,622.28,392.86,100.52,99.64,25.89,4.5,49.17,58.04,62.87,27.51,5.41,128.79,325.0,18.56,18.7,111.91,93.92,18.67
2022-11-14,133.12,439.6,124.54,22.55,18.8,24.96,,663.46,408.57,101.2,99.69,27.12,4.59,51.25,59.78,65.34,28.91,5.41,136.21,340.56,18.92,19.06,112.09,94.25,20.46
2022-11-21,133.73,442.11,123.0,22.75,18.84,24.96,,655.29,408.03,101.5,99.8,27.01,4.59,51.42,60.38,65.24,28.81,5.42,136.85,338.97,18.9,19.04,112.18,96.12,20.4
2022-11-28,133.76,444.02,123.36,22.88,18.88,25.31,,657.25,409.52,101.99,99.87,27.3,4.65,52.02,60.73,65.46,29.18,5.42,136.88,342.6,19.11,19.25,112.3,96.9,20.24
2022-12-05,134.36,445.81,125.51,23.13,18.91,25.64,,668.69,413.33,102.62,99.96,27.59,4.67,52.48,61.21,65.96,29.62,5.43,137.48,346.3,19.2,19.34,112.41,96.36,20.58
2022-12-12,133.03,446.61,124.64,22.88,18.68,25.22,,664.12,412.56,102.63,99.97,27.46,4.66,52.56,60.69,65.81,29.48,5.44,136.14,344.7,19.12,19.26,112.65,95.67,20.66
2022-12-19,129.58,430.25,118.05,22.33,18.16,24.94,,628.95,394.83,102.8,100.0,26.47,4.64,50.58,59.59,62.99,28.39,5.45,132.6,332.23,19.03,19.17,112.79,95.49,19.53
2022-12-27,130.05,436.56,115.25,22.43,18.27,,,,,,,,,51.01,,,,,,334.21,,,112.95,99.43,18.51
2022-12-28,,,,,,25.42,,605.92,391.36,102.95,100.04,26.37,4.63,,60.84,62.41,28.15,5.45,132.43,,19.01,19.15,,,
2023-01-02,130.74,,,22.68,18.45,,,,,,,,,,,,,,,,,,113.07,100.78,18.63
2023-01-03,,435.13,115.68,,,25.61,,616.37,395.66,102.85,100.0,26.64,4.65,50.98,62.17,63.08,28.52,5.46,134.87,334.29,19.07,19.21,,,
2023-01-09,137.47,440.27,118.31,24.0,19.7,26.19,,630.39,402.83,102.93,100.01,27.29,4.69,52.68,64.41,64.2,29.15,5.47,140.68,342.36,19.27,19.41,113.31,107.16,19.82
2023-01-16,140.63,,,24.53,20.13,26.66,,654.92,413.97,103.33,100.11,28.03,4.74,53.98,65.46,65.94,29.95,5.48,143.92,,19.48,19.62,113.55,108.29,20.54
2023-01-17,,445.37,123.08,,,,,,,,,,,,,,,,,351.78,,,,,
2023-01-23,140.33,441.77,126.42,24.48,20.1,26.41,,673.66,416.16,103.58,100.16,28.23,4.74,54.12,65.63,66.27,30.2,5.49,143.62,354.19,19.5,19.64,113.82,108.85,21.23
2023-01-30,140.54,442.88,126.85,24.62,20.33,26.41,,675.94,416.02,103.81,100.22,28.28,4.76,54.44,66.85,66.24,30.25,5.5,143.84,354.78,19.52,19.67,114.07,112.5,21.25
2023-02-06,142.58,445.14,132.74,24.83,20.92,26.58,,707.33,425.75,104.42,100.29,28.64,4.81,55.28,66.76,67.74,30.75,5.51,145.93,359.16,19.73,19.88,114.3,114.37,22.38
2023-02-13,143.0,449.9,133.17,25.13,20.92,26.96,,709.63,428.66,104.27,100.3,28.82,4.8,55.58,67.88,68.2,30.84,5.52,146.36,361.38,19.68,19.82,114.47,117.0,22.57
2023-02-20,143.73,,,25.2,21.03,27.22,,701.7,422.86,104.22,100.33,28.55,4.79,55.35,68.33,67.24,30.54,5.52,147.11,,19.63,19.78,114.62,119.33,22.16
2023-02-21,,435.62,128.49,,,,,,,,,,,,,,,,,352.56,,,,,
