name,data_id,nsin,isin,initial_fee,ongoing_charges,capitalization,type,investment_focus,volume,performance_cy,performance_1y,performance_3y,performance_5y,volatility_cy,volatility_1y,volatility_3y,volatility_5y,max_drawdown_cy,max_drawdown_1y,max_drawdown_3y,max_drawdown_5y,months_positive_cy,capitalization_amount,capitalization_currency,performance_1m,performance_6m,volatility_1m,outperformance_3m,outperformance_1y
VONTOBEL-FUND-SMART-DATA-EQUITY-I-USD-ACC-Fonds-LU0848325618,74564241,A1J8D1,LU0848325618,5.0,1.21,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",60.6,1.57,3.2,19.43,31.4,16.38,27.95,18.81,16.43,-4.88,-32.54,-32.97,-32.97,,,,,,,,
VONTOBEL-FUND-SMART-DATA-EQUITY-A-USD-DIS-Fonds-LU0848325295,212404017,A1J8DZ,LU0848325295,5.0,2.0,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",60.6,1.51,2.38,16.62,26.31,16.36,27.95,18.81,16.43,-4.89,-32.6,-33.06,-33.06,,,,,,,,
VONTOBEL-FUND-SMART-DATA-EQUITY-H-CHF-ACC-H-Fonds-LU0848326186,74874898,A1J8SS,LU0848326186,5.0,2.06,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",60.6,0.77,9.78,12.82,27.19,16.39,27.88,18.78,16.41,-4.92,-32.69,-35.38,-36.0,,,,,,,,
VONTOBEL-FUND-SMART-DATA-EQUITY-H-EUR-ACC-H-Fonds-LU0848326269,74874873,A1J8ST,LU0848326269,5.0,2.06,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",60.6,0.79,10.89,5.73,26.2,16.39,27.91,18.79,16.42,-4.91,-32.75,-35.14,-35.75,,,,,,,,
LOMBARD-ODIER-FUNDS-GENERATION-GLOBAL-M-EUR-DIS-Fonds-LU0866421661,76858860,A1J971,LU0866421661,5.0,1.45,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.96,3.03,10.03,45.47,117.9,12.84,30.98,20.93,17.82,-3.04,-34.33,-34.33,-34.33,,,,,,,,
AVESCO-SUSTAINABLE-HIDDEN-CHAMPIONS-EQUITY-R-EUR-DIS-Fonds-DE000A1J9FJ5,316406608,A1J9FJ,DE000A1J9FJ5,5.0,2.08,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",40.42,4.14,25.88,24.47,,12.3,22.71,16.76,,-1.95,-31.65,-31.65,,100.0,,,,,,,
SWISSCANTO-LU-EQUITY-FUND-SYSTEMATIC-RESPONSIBLE-USA-AA-USD-DIS-Fonds-LU0644935826,238351410,A1JCPG,LU0644935826,5.0,1.29,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",19.49,0.41,3.62,26.41,62.86,15.86,35.1,,,-3.58,-35.11,,,,,,,,,,
KBI-INSTITUTIONAL-WATER-FUND-H-EUR-ACC-Fonds-IE00B64V3N43,60908310,A1JDD3,IE00B64V3N43,0.25,0.77,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,1.57,2.61,18.83,77.1,15.85,28.67,19.32,16.93,-5.16,-38.65,-38.65,-38.65,,,,,,,,
KBI-INSTITUTIONAL-WATER-FUND-I-EUR-ACC-Fonds-IE00B5630V84,61474941,A1JDDT,IE00B5630V84,5.25,1.97,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,1.47,1.38,14.59,66.78,15.86,28.68,19.32,16.93,-5.19,-38.72,-38.72,-38.72,,,,,,,,
KBI-INSTITUTIONAL-WATER-FUND-A-EUR-ACC-Fonds-IE00B2Q0L939,47670367,A1JDPP,IE00B2Q0L939,0.25,0.17,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,1.62,3.23,20.98,82.48,15.85,28.67,19.32,16.93,-5.15,-38.61,-38.61,-38.61,,,,,,,,
ONE-SUSTAINABLE-FUND-GLOBAL-ENVIRONMENT-B-EUR-ACC-Fonds-LU0594231770,170080035,A1JFV7,LU0594231770,0.0,1.44,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",57.92,3.14,18.26,39.59,,15.14,25.32,18.01,,-3.32,-30.37,-30.37,,,,,,,,,
SCHRODER-ISF-GLOBAL-SUSTAINABLE-GROWTH-A-EUR-DIS-H-Fonds-LU0671501046,52194698,A1JHNR,LU0671501046,5.0,1.68,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.11,0.43,24.36,40.1,102.62,14.48,28.12,19.26,16.26,-3.43,-31.7,-31.7,-31.7,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BI-EUR-ACC-Fonds-LU0602539271,48810183,A1JHTH,LU0602539271,0.0,0.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,4.31,27.96,39.64,129.96,20.55,28.14,21.26,18.97,-6.5,-30.16,-30.16,-30.16,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BI-USD-ACC-Fonds-LU0602539354,46955561,A1JHTJ,LU0602539354,0.0,0.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,3.86,28.08,39.38,130.33,19.81,28.35,21.61,18.93,-6.22,-30.59,-31.56,-31.56,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BI-SEK-ACC-Fonds-LU0602539511,48810138,A1JHTK,LU0602539511,0.0,0.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,4.21,27.76,38.92,128.06,21.15,26.15,20.17,18.01,-6.67,-26.75,-26.75,-26.75,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BP-USD-ACC-Fonds-LU0602539602,212404052,A1JHTL,LU0602539602,5.0,1.84,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,3.79,26.97,36.01,121.36,19.79,28.36,21.61,18.93,-6.24,-30.66,-32.08,-32.15,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BP-EUR-ACC-Fonds-LU0602539867,210449756,A1JHTM,LU0602539867,5.0,1.84,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,4.24,26.87,36.26,121.01,20.51,28.16,21.26,18.98,-6.51,-30.22,-30.22,-30.22,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BP-SEK-ACC-Fonds-LU0602540527,48809838,A1JHTN,LU0602540527,5.0,1.84,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,4.14,26.66,35.56,119.18,21.13,26.16,20.18,18.01,-6.69,-26.8,-26.8,-26.8,,,,,,,,
MIROVA-EUROPE-SUSTAINABLE-EQUITY-FUND-R-A-EUR-ACC-Fonds-LU0552643339,51602066,A1JHWE,LU0552643339,4.0,1.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",826.83,2.35,12.64,22.17,44.52,14.58,29.25,20.07,17.9,-2.38,-36.73,-36.73,-36.73,,,,,,,,
NN-L-CLIMATE-ENVIRONMENT-P-EUR-DIS-H-Fonds-LU0546913947,45366015,A1JJEM,LU0546913947,3.0,1.82,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",173.94,-1.23,26.8,14.78,89.68,17.31,26.79,19.14,16.5,-5.69,-29.47,-32.95,-33.48,,,,,,,,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-A-USD-DIS-Fonds-LU0571085330,299041915,A1JJL9,LU0571085330,5.0,2.02,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",7.89,2.82,10.4,18.79,98.57,19.26,25.25,19.28,17.09,-6.23,-29.34,-30.95,-31.69,,,,,,,,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-B-USD-ACC-Fonds-LU0571085413,283947127,A1JJMA,LU0571085413,5.0,2.02,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",7.89,2.82,10.39,18.79,98.59,19.26,25.25,19.28,17.09,-6.23,-29.33,-30.95,-31.69,,,,,,,,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-I-USD-ACC-Fonds-LU0571085686,52958188,A1JJMH,LU0571085686,5.0,1.16,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",7.89,2.89,11.35,21.92,107.38,19.27,25.25,19.28,17.09,-6.22,-29.28,-30.59,-30.59,,,,,,,,
NN-L-CLIMATE-ENVIRONMENT-P-EUR-ACC-H-Fonds-LU0546913780,45403547,A1JJMW,LU0546913780,3.0,1.82,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",173.94,-1.24,26.89,14.93,89.76,17.3,26.79,19.14,16.5,-5.7,-29.48,-32.92,-33.46,,,,,,,,
WI-GLOBAL-CHALLENGES-INDEX-FONDS-EDG-EUR-DIS-Fonds-DE000A1JM5A8,55333786,A1JM5A,DE000A1JM5A8,5.0,0.75,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",347.79,-0.18,8.18,51.94,87.52,16.84,29.47,20.54,17.76,-4.99,-33.78,-33.78,-33.78,100.0,,,,,,,
VANGUARD-SRI-EUROPEAN-STOCK-FUND-GBP-ACC-Fonds-IE00B76VTL96,75977361,A1JMHM,IE00B76VTL96,0.0,0.14,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",337.71,-1.0,-3.28,6.84,31.3,13.89,26.09,18.18,16.08,-5.51,-28.88,-28.91,-28.91,,,,,,,,
VANGUARD-SRI-EUROPEAN-STOCK-FUND-GBP-DIS-Fonds-IE00B76VTR58,75977384,A1JMHN,IE00B76VTR58,0.0,0.14,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",337.71,-1.0,-3.29,6.26,30.27,13.89,26.09,18.18,16.08,-5.51,-28.88,-28.91,-28.91,,,,,,,,
VANGUARD-ESG-DEVELOPED-WORLD-ALL-CAP-EQUITY-INDEX-FUND-GBP-ACC-Fonds-IE00B76VTN11,75977340,A1JMHP,IE00B76VTN11,0.0,0.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.37,-0.37,5.02,29.58,66.48,12.88,26.8,18.64,16.06,-4.22,-25.99,-25.99,-25.99,,,,,,,,
VANGUARD-ESG-DEVELOPED-WORLD-ALL-CAP-EQUITY-INDEX-FUND-GBP-DIS-Fonds-IE00B76VTM04,75977345,A1JMHQ,IE00B76VTM04,0.0,0.2,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.37,-0.37,5.02,29.57,66.47,12.88,26.8,18.64,16.06,-4.22,-25.99,-25.99,-25.99,,,,,,,,
JSS-SUSTAINABLE-EQUITY-GREEN-PLANET-P-EUR-ACC-Fonds-LU0707700596,55663556,A1JP8V,LU0707700596,3.0,2.32,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",241.52,1.7,11.8,22.55,51.22,21.49,29.44,19.84,17.0,-5.82,-34.83,-34.83,-34.83,,,,,,,,
LGT-SUSTAINABLE-EQUITY-FUND-GLOBAL-B-CHF-ACC-Fonds-LI0148540441,74581038,A1JU5F,LI0148540441,5.0,1.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",802.33,-0.35,3.11,28.67,65.47,13.42,25.76,17.52,15.21,-3.63,-31.07,-31.07,-31.07,,,,,,,,
LGT-SUSTAINABLE-EQUITY-FUND-GLOBAL-B-USD-ACC-Fonds-LI0148540466,305927499,A1JU5H,LI0148540466,5.0,1.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",802.33,-0.4,3.44,28.68,65.94,12.98,25.82,17.19,14.36,-3.54,-30.99,-30.99,-30.99,,,,,,,,
STEYLER-FAIR-INVEST-EQUITIES-R-EUR-DIS-Fonds-DE000A1JUVL8,168213578,A1JUVL,DE000A1JUVL8,5.0,2.0,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",53.61,-0.69,2.74,18.93,45.4,12.04,26.21,17.88,15.62,-3.43,-31.61,-31.61,-31.61,,,,,,,,
STEYLER-FAIR-INVEST-EQUITIES-I-EUR-DIS-Fonds-DE000A1JUVM6,72691007,A1JUVM,DE000A1JUVM6,5.0,1.5,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",53.61,-0.66,3.25,20.71,49.06,12.09,26.22,17.88,15.62,-3.42,-31.57,-31.57,-31.57,,,,,,,,
KATHREIN-SUSTAINABLE-GLOBAL-EQUITY-R-EUR-ACC-Fonds-AT0000A0V6J7,132768531,A1JUXT,AT0000A0V6J7,5.0,1.5,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",107.88,-0.04,2.06,26.57,60.44,12.76,27.74,18.43,15.91,-3.43,-32.03,-32.03,-32.03,,,,,,,,
KATHREIN-SUSTAINABLE-GLOBAL-EQUITY-I-EUR-ACC-Fonds-AT0000A0V6K5,132768535,A1JUXU,AT0000A0V6K5,5.0,0.71,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",107.88,0.02,2.86,29.56,66.77,12.74,27.69,18.4,15.88,-3.41,-31.94,-31.94,-31.94,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-I-EUR-ACC-Fonds-LU0725974272,62037284,A1JVSQ,LU0725974272,5.0,1.18,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.5,-1.0,1.71,38.76,20.45,26.43,18.79,16.92,-5.03,-31.2,-32.79,-32.79,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-I-USD-ACC-Fonds-LU0725973548,62037324,A1JVSR,LU0725973548,5.0,1.18,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.2,-0.78,2.07,39.01,18.68,26.92,19.1,17.04,-4.82,-32.13,-37.94,-37.94,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-P-EUR-ACC-Fonds-LU0725974439,277336976,A1JVSS,LU0725974439,5.0,1.99,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.42,-1.75,-0.66,33.35,20.43,26.41,18.78,16.91,-5.05,-31.25,-32.87,-32.87,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-P-USD-ACC-Fonds-LU0725973621,62037309,A1JVST,LU0725973621,5.0,1.98,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.14,-1.56,-0.33,33.64,18.69,26.93,19.1,17.04,-4.83,-32.21,-38.99,-38.99,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-P-DY-EUR-DIS-Fonds-LU0725974512,62037305,A1JVSU,LU0725974512,5.0,1.98,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.44,-1.79,-0.68,33.32,20.49,26.42,18.78,16.91,-5.04,-31.26,-32.89,-32.89,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-R-EUR-ACC-Fonds-LU0725974603,62037315,A1JVSW,LU0725974603,5.0,2.68,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.37,-2.48,-2.77,28.72,20.47,26.41,18.79,16.92,-5.06,-31.31,-32.97,-32.97,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-R-USD-ACC-Fonds-LU0725973977,62037311,A1JVSX,LU0725973977,5.0,2.68,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,5.07,-2.26,-2.42,29.01,18.7,26.93,19.11,17.05,-4.84,-32.28,-39.91,-39.91,,,,,,,,
BNPP-CLIMATE-IMPACT-N-EUR-ACC-Fonds-LU0406803063,204593523,A1JWEP,LU0406803063,0.0,3.4,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.35,3.58,22.21,47.32,,18.38,28.98,19.59,,-4.11,-34.7,-34.7,,,,,,,,,
SPARINVEST-SICAV-ETHICAL-EMERGING-MARKETS-VALUE-R-EUR-ACC-Fonds-LU0760183912,65028964,A1JWU5,LU0760183912,3.0,2.1,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,0.22,3.74,-9.49,38.28,18.25,28.26,20.91,18.35,-6.83,-34.99,-43.07,-43.35,,,,,,,,
PICTET-QUEST-EMERGING-SUSTAINABLE-EQUITIES-P-GBP-ACC-Fonds-LU0772171772,64885089,A1JYS9,LU0772171772,5.0,1.98,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",52.81,4.98,-1.71,-0.51,32.95,19.75,23.89,17.89,16.95,-5.32,-24.48,-27.18,-27.18,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-R1-CHF-ACC-H-Fonds-LU0866520306,75331565,A1KAFL,LU0866520306,3.0,2.41,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.81,4.63,37.38,52.86,19.68,30.49,20.39,17.33,-5.38,-35.47,-35.47,-35.47,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-W-CHF-ACC-H-Fonds-LU0866532574,75331575,A1KAFN,LU0866532574,3.0,1.61,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.87,5.44,40.69,59.12,19.66,30.49,20.39,17.33,-5.35,-35.42,-35.42,-35.42,,,,,,,,
GOLDMAN-SACHS-GLOBAL-EQUITY-PARTNERS-ESG-PORTFOLIO-R-USD-DIS-Fonds-LU0830624366,74951943,A1KAKM,LU0830624366,5.5,1.0,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",48.14,-1.48,6.56,37.2,72.72,12.8,26.32,18.45,15.75,-4.52,-31.99,-32.21,-32.21,,,,,,,,
WI-GLOBAL-CHALLENGES-INDEX-FONDS-P-EUR-DIS-Fonds-DE000A1T7561,316521404,A1T756,DE000A1T7561,5.0,1.36,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",347.79,-0.24,7.5,49.1,81.59,16.86,29.51,20.56,17.79,-5.01,-33.84,-33.84,-33.84,100.0,,,,,,,
CREDIT-SUISSE-LUX-SECURITY-EQUITY-B-USD-ACC-Fonds-LU0909471251,125831823,A1T79B,LU0909471251,5.0,1.86,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.63,1.97,13.45,57.88,111.74,14.59,30.13,21.31,18.21,-3.0,-33.08,-33.08,-33.08,,,,,,,,
BNPP-GREEN-TIGERS-CLASSIC-USD-DIS-Fonds-LU0823437842,82015514,A1T80T,LU0823437842,3.0,2.2,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,6.24,27.33,26.45,68.71,14.9,22.16,16.51,15.19,-1.84,-28.28,-36.01,-36.01,,,,,,,,
BNPP-GREEN-TIGERS-CLASSIC-EUR-ACC-Fonds-LU0823437925,81612945,A1T80U,LU0823437925,3.0,2.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,3.85,24.93,29.77,76.49,15.86,21.75,16.43,15.78,-3.99,-27.38,-27.38,-27.38,,,,,,,,
BNPP-GREEN-TIGERS-CLASSIC-EUR-DIS-Fonds-LU0823438220,81612950,A1T80V,LU0823438220,3.0,2.2,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,3.85,24.94,29.78,76.42,15.86,21.75,16.43,15.8,-3.99,-27.38,-27.38,-27.38,,,,,,,,
BNPP-GREEN-TIGERS-I-EUR-ACC-Fonds-LU0823438493,276722274,A1T80W,LU0823438493,0.0,1.11,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,3.95,26.36,34.15,86.15,15.86,21.75,16.44,15.79,-3.98,-27.29,-27.29,-27.29,,,,,,,,
BNPP-GREEN-TIGERS-N-EUR-ACC-Fonds-LU0823438659,276722278,A1T80X,LU0823438659,0.0,2.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,6.33,26.08,29.99,,12.9,21.63,16.37,,-1.65,-27.44,-27.44,,,,,,,,,
BNPP-GREEN-TIGERS-PRIVILEGE-EUR-ACC-Fonds-LU0823438733,95793574,A1T80Y,LU0823438733,3.0,1.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,3.93,26.19,33.67,84.55,15.85,21.75,16.43,15.78,-3.98,-27.29,-27.29,-27.29,,,,,,,,
BNPP-GREEN-TIGERS-PRIVILEGE-EUR-DIS-Fonds-LU0823438816,204593567,A1T80Z,LU0823438816,3.0,1.2,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",870.49,6.48,28.3,30.35,,12.88,21.62,16.48,,-1.63,-27.29,-27.29,,,,,,,,,
CREDIT-SUISSE-LUX-SECURITY-EQUITY-BH-EUR-ACC-H-Fonds-LU0909472069,80781278,A1T8G2,LU0909472069,5.0,1.92,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.63,1.09,22.06,41.66,108.1,14.7,30.12,21.29,18.2,-3.04,-33.3,-33.3,-33.3,,,,,,,,
CREDIT-SUISSE-LUX-SECURITY-EQUITY-BH-CHF-ACC-H-Fonds-LU0909471681,80781271,A1T8G4,LU0909471681,5.0,1.93,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.63,1.47,21.55,51.79,110.98,14.64,30.16,21.31,18.22,-3.02,-33.25,-33.25,-33.25,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-CLASSIC-USD-ACC-Fonds-LU0823417653,81612645,A1T8XQ,LU0823417653,3.0,1.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-0.24,-8.39,16.1,41.17,9.26,26.68,17.54,14.56,-3.26,-33.24,-33.25,-33.25,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-CLASSIC-USD-DIS-Fonds-LU0823417737,81612917,A1T8XR,LU0823417737,3.0,1.95,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-0.24,-8.39,16.1,41.13,9.25,26.68,17.54,14.56,-3.26,-33.24,-33.25,-33.25,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-CLASSIC-EUR-ACC-Fonds-LU0823417810,276722311,A1T8XS,LU0823417810,3.0,1.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-1.63,-9.79,14.37,35.21,9.84,26.31,17.51,15.04,-3.38,-33.04,-33.04,-33.04,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-CLASSIC-EUR-DIS-Fonds-LU0823417901,81612633,A1T8XT,LU0823417901,3.0,1.95,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-1.63,-9.78,14.36,35.1,9.85,26.3,17.5,15.1,-3.37,-33.04,-33.04,-33.04,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-I-EUR-ACC-Fonds-LU0823418115,276722314,A1T8XU,LU0823418115,0.0,0.96,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-1.55,-8.86,17.91,42.22,9.85,26.3,17.5,15.04,-3.33,-32.97,-32.97,-32.97,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-N-EUR-ACC-Fonds-LU0823418388,276722316,A1T8XV,LU0823418388,0.0,2.7,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-0.15,-9.28,13.57,36.37,8.42,26.26,17.48,15.09,-2.04,-33.08,-33.08,-33.08,,,,,,,,
BNPP-GLOBAL-LOW-VOL-EQUITY-PRIVILEGE-EUR-ACC-Fonds-LU0823418545,276722318,A1T8XW,LU0823418545,3.0,1.05,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",570.41,-1.56,-8.97,17.51,41.03,9.84,26.3,17.51,15.04,-3.33,-32.99,-32.99,-32.99,,,,,,,,
NORDEA-1-NORTH-AMERICAN-STARS-EQUITY-FUND-BC-GBP-ACC-Fonds-LU0841633414,81099435,A1T98Q,LU0841633414,5.0,1.14,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",831.01,0.31,10.92,43.89,88.0,,,,,,,,,,,,,,,,
ONE-SUSTAINABLE-FUND-GLOBAL-ENVIRONMENT-A-EUR-ACC-Fonds-LU0908372492,169781847,A1T9KU,LU0908372492,0.0,1.49,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",57.92,3.14,18.21,39.42,,15.15,25.32,18.01,,-3.32,-30.37,-30.37,,,,,,,,,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-BC-GBP-ACC-Fonds-LU0841603938,85710799,A1W11D,LU0841603938,5.0,1.16,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",5.28,3.72,27.63,38.68,126.76,19.85,25.82,20.58,18.58,-6.61,-22.62,-24.1,-24.46,,,,,,,,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-I-EUR-ACC-Fonds-LU0943665348,85324885,A1W1A7,LU0943665348,0.0,0.26,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",835.6,-1.33,-2.43,28.48,58.82,12.38,28.66,18.73,15.83,-3.42,-32.93,-32.93,-32.93,,,,,,,,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-I-EUR-ACC-H-Fonds-LU0943665421,159163284,A1W1A8,LU0943665421,0.0,0.29,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",835.6,-2.12,5.17,16.18,,12.73,28.76,18.61,,-3.44,-33.49,-33.49,,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-C-EUR-ACC-Fonds-LU0462790188,32243414,A1W24D,LU0462790188,1.0,2.45,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.6,21.16,51.21,99.19,16.76,31.71,21.75,18.81,-4.47,-31.24,-31.24,-31.24,,,,,,,,
GLS-BANK-AKTIENFONDS-A-EUR-DIS-Fonds-DE000A1W2CK8,193346451,A1W2CK,DE000A1W2CK8,0.0,1.54,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",427.4,1.82,16.03,41.2,64.35,13.45,22.75,15.23,13.51,-3.0,-30.56,-30.56,-30.56,,,,,,,,
GLS-BANK-AKTIENFONDS-B-EUR-DIS-Fonds-DE000A1W2CL6,94644661,A1W2CL,DE000A1W2CL6,0.0,0.88,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",427.4,1.86,16.78,43.94,69.67,13.45,22.72,15.21,13.49,-3.0,-30.48,-30.48,-30.48,,,,,,,,
SWISSCANTO-LU-EQUITY-FUND-SYSTEMATIC-RESPONSIBLE-USA-GT-USD-DIS-Fonds-LU0866302226,79192685,A1W2V9,LU0866302226,5.0,0.54,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",19.49,0.47,4.39,29.89,71.11,15.86,35.1,23.56,19.22,-3.57,-35.07,-35.07,-35.07,,,,,,,,
