name,nsin,isin,capitalization,type,performance_cy,volatility_cy,max_drawdown_cy,months_positive_cy,initial_fee,ongoing_charges,data_id
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-I2-EUR-DIS-Fonds-LU1992136520,A2PKK6,LU1992136520,Ausschüttend,Aktienfonds,0.48,28.37,-30.83,62.5,2.0,1.13,
SPARX-JAPAN-SUSTAINABLE-EQUITY-FUND-B-JPY-DIS-Fonds-IE00BF3CQG52,A2PKYE,IE00BF3CQG52,Ausschüttend,Aktienfonds,6.09,24.98,-29.28,75.0,5.0,1.27,
EDR-SICAV-EURO-SUSTAINABLE-GROWTH-CRD-EUR-DIS-Fonds-FR0013417516,A2PL1E,FR0013417516,Ausschüttend,Aktienfonds,-4.97,30.4,-34.29,62.5,3.0,1.84,
CANDRIAM-SRI-EQUITY-CLIMATE-ACTION-C-USD-ACC-Fonds-LU1932633644,A2PLBG,LU1932633644,Thesaurierend,Aktienfonds,13.25,34.24,-33.49,75.0,3.5,1.94,
CANDRIAM-SRI-EQUITY-CLIMATE-ACTION-I-USD-ACC-Fonds-LU1932634295,A2PLBH,LU1932634295,Thesaurierend,Aktienfonds,14.07,34.23,-33.43,75.0,0.0,1.0,
ERSTE-RESPONSIBLE-STOCK-EUROPE-D02-EUR-ACC-Fonds-AT0000A28E54,A2PLRP,AT0000A28E54,Thesaurierend,Aktienfonds,-11.26,31.46,-36.19,62.5,5.0,0.75,
ERSTE-RESPONSIBLE-STOCK-GLOBAL-D02-EUR-ACC-Fonds-AT0000A28E62,A2PLSB,AT0000A28E62,Thesaurierend,Aktienfonds,2.56,33.15,-32.18,62.5,5.0,0.73,
ERSTE-WWF-STOCK-ENVIRONMENT-D02-EUR-ACC-Fonds-AT0000A28E70,A2PLSC,AT0000A28E70,Thesaurierend,Aktienfonds,28.78,34.89,-37.74,75.0,4.0,0.69,
CANDRIAM-SRI-EQUITY-CLIMATE-ACTION-I-EUR-ACC-Fonds-LU1932634378,A2PLWM,LU1932634378,Thesaurierend,Aktienfonds,4.45,15.01,-6.06,,0.0,1.0,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-C-USD-ACC-Fonds-LU1956006941,A2PLYC,LU1956006941,Thesaurierend,Aktienfonds,5.43,32.72,-33.2,62.5,5.0,2.65,
RAIFFEISEN-NACHHALTIGKEIT-AKTIEN-I-EUR-DIS-Fonds-AT0000A28LD7,A2PM73,AT0000A28LD7,Ausschüttend,Aktienfonds,-3.38,29.24,-30.16,62.5,4.0,0.91,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-AM-USD-DIS-Fonds-LU2023251221,A2PM8R,LU2023251221,Ausschüttend,Aktienfonds,0.01,28.72,-31.26,62.5,5.0,1.85,
RAIFFEISEN-NACHHALTIGKEIT-EM-AKTIEN-RZ-EUR-ACC-Fonds-AT0000A28JC3,A2PMA6,AT0000A28JC3,Thesaurierend,Aktienfonds,-6.58,27.15,-32.31,62.5,0.0,1.4,
RAIFFEISEN-NACHHALTIGKEIT-EM-AKTIEN-RZ-EUR-DIS-Fonds-AT0000A28JD1,A2PMA7,AT0000A28JD1,Ausschüttend,Aktienfonds,-6.6,27.16,-32.31,62.5,0.0,1.4,
ARABESQUE-SICAV-SUSTAINABLE-GLOBAL-EQUITY-EUR-DIS-Fonds-LU2017342317,A2PMLN,LU2017342317,Ausschüttend,Aktienfonds,-0.94,31.44,-32.47,50.0,0.0,0.99,
ARABESQUE-SICAV-SUSTAINABLE-GLOBAL-EQUITY-GBP-DIS-Fonds-LU2017343984,A2PMLP,LU2017343984,Ausschüttend,Aktienfonds,3.35,29.61,-24.8,62.5,0.0,0.99,
ARABESQUE-SICAV-SUSTAINABLE-GLOBAL-EQUITY-USD-DIS-Fonds-LU2017342077,A2PMLQ,LU2017342077,Ausschüttend,Aktienfonds,-0.68,31.42,-32.67,62.5,0.0,0.99,
EARTH-SUSTAINABLE-RESOURCES-FUND-R-EUR-ACC-Fonds-DE000A2PMW29,A2PMW2,DE000A2PMW29,Thesaurierend,Aktienfonds,16.95,21.81,-20.1,62.5,5.0,2.4,
EARTH-SUSTAINABLE-RESOURCES-FUND-I-EUR-ACC-Fonds-DE000A2PMW37,A2PMW3,DE000A2PMW37,Thesaurierend,Aktienfonds,17.81,21.77,-19.98,62.5,5.0,1.4,
LLOYD-FONDS-GREEN-DIVIDEND-WORLD-R-EUR-DIS-Fonds-DE000A2PMXF8,A2PMXF,DE000A2PMXF8,Ausschüttend,Aktienfonds,-2.56,26.55,-30.72,62.5,5.0,1.9,
LLOYD-FONDS-GREEN-DIVIDEND-WORLD-S1-EUR-DIS-Fonds-DE000A2PMXG6,A2PMXG,DE000A2PMXG6,Ausschüttend,Aktienfonds,0.11,26.1,-30.5,75.0,5.0,1.0,
NIXDORF-IMPACT-D-A-CH-I-EUR-DIS-Fonds-LU2029711566,A2PN8X,LU2029711566,Ausschüttend,Aktienfonds,-0.58,1.65,-0.79,,0.0,1.71,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-IT-EUR-ACC-Fonds-LU2034159405,A2PN90,LU2034159405,Thesaurierend,Aktienfonds,-11.06,24.25,-31.12,62.5,2.0,1.11,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-RT-EUR-ACC-Fonds-LU2034159587,A2PN91,LU2034159587,Thesaurierend,Aktienfonds,-11.19,24.25,-31.14,62.5,0.0,1.25,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-AT-USD-ACC-Fonds-LU2034159660,A2PN92,LU2034159660,Thesaurierend,Aktienfonds,-11.24,24.92,-33.36,62.5,5.0,1.95,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-IT-USD-ACC-Fonds-LU2034159744,A2PN93,LU2034159744,Thesaurierend,Aktienfonds,-10.63,24.95,-33.22,62.5,2.0,1.11,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-IT8-EUR-ACC-Fonds-LU2034158696,A2PN9S,LU2034158696,Thesaurierend,Aktienfonds,-11.02,24.25,-31.11,62.5,2.0,1.11,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-IT8-USD-ACC-Fonds-LU2034158779,A2PN9T,LU2034158779,Thesaurierend,Aktienfonds,-10.58,24.95,-33.21,62.5,2.0,1.11,
ALLIANZ-BEST-STYLES-EMERGING-MARKETS-EQUITY-SRI-AT-EUR-ACC-Fonds-LU2034159314,A2PN9Z,LU2034159314,Thesaurierend,Aktienfonds,-11.59,24.26,-31.22,62.5,5.0,1.95,
BROWN-ADVISORY-US-SUSTAINABLE-GROWTH-FUND-B-EUR-ACC-H-Fonds-IE00BF1T7090,A2PNQF,IE00BF1T7090,Thesaurierend,Aktienfonds,18.34,38.2,-29.56,62.5,0.0,0.98,
THEAM-QUANT-EUROPE-CLIMATE-CARBON-OFFSET-PLAN-PRIVILEGE-EUR-ACC-Fonds-FR0013425931,A2PNUV,FR0013425931,Thesaurierend,Aktienfonds,-11.21,30.92,-34.55,62.5,3.0,0.97,
AMUNDI-CPR-CLIMATE-ACTION-EUR-ACC-Fonds-AT0000A28YU4,A2PNUY,AT0000A28YU4,Thesaurierend,Aktienfonds,-5.48,31.89,-32.69,62.5,5.0,1.9,
AMUNDI-CPR-CLIMATE-ACTION-I-EUR-ACC-Fonds-AT0000A28YV2,A2PNVS,AT0000A28YV2,Thesaurierend,Aktienfonds,,,,,0.0,1.1,
AMUNDI-CPR-CLIMATE-ACTION-EUR-DIS-Fonds-AT0000A28YT6,A2PNVV,AT0000A28YT6,Ausschüttend,Aktienfonds,-5.47,31.89,-32.69,62.5,5.0,1.9,
ISHARES-DEVELOPED-WORLD-ESG-SCREENED-INDEX-FUND-IE-INSTITUTIONAL-USD-ACC-Fonds-IE00BFG1TN78,A2PP4G,IE00BFG1TN78,Thesaurierend,Aktienfonds,-4.44,33.49,-34.0,62.5,0.0,0.19,
THEMATICS-WATER-FUND-I-A-EUR-ACC-Fonds-LU1951228227,A2PP58,LU1951228227,Thesaurierend,Aktienfonds,-4.01,30.89,-33.83,62.5,4.0,1.2,
THEMATICS-WATER-FUND-R-A-EUR-ACC-Fonds-LU1951229035,A2PP59,LU1951229035,Thesaurierend,Aktienfonds,-4.59,30.91,-33.88,62.5,4.0,2.0,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-Z-USD-ACC-Fonds-LU2032731189,A2PP9J,LU2032731189,Thesaurierend,Aktienfonds,5.31,32.84,-30.83,62.5,5.25,0.9,
TERRASSISI-AKTIEN-I-AMI-C-EUR-DIS-Fonds-DE000A2PPKS1,A2PPKS,DE000A2PPKS1,Ausschüttend,Aktienfonds,7.39,17.94,-5.87,,4.5,0.94,
ERSTE-FUTURE-INVEST-R01-EUR-ACC-Fonds-AT0000A296E8,A2PPMR,AT0000A296E8,Thesaurierend,Aktienfonds,11.39,28.37,-29.89,75.0,5.0,1.79,
ERSTE-FUTURE-INVEST-R01-EUR-Fonds-AT0000A296F5,A2PPMS,AT0000A296F5,Vollthesaurierer,Aktienfonds,11.39,28.36,-29.89,75.0,5.0,1.79,
ERSTE-FUTURE-INVEST-R01-EUR-DIS-Fonds-AT0000A296D0,A2PPMT,AT0000A296D0,Ausschüttend,Aktienfonds,11.38,28.37,-29.9,75.0,5.0,1.79,
ERSTE-FUTURE-INVEST-D02-EUR-ACC-Fonds-AT0000A296G3,A2PPMU,AT0000A296G3,Thesaurierend,Aktienfonds,11.95,28.36,-29.88,75.0,5.0,0.85,
CPR-INVEST-SOCIAL-IMPACT-A2-EUR-ACC-Fonds-LU2036821820,A2PPRV,LU2036821820,Thesaurierend,Aktienfonds,-3.66,18.66,-5.74,,5.0,2.25,
UBS-LUX-EQUITY-FUND-GLOBAL-SUSTAINABLE-USD-U-X-ACC-Fonds-LU2038037458,A2PPUH,LU2038037458,Thesaurierend,Aktienfonds,-4.7,31.2,-33.73,62.5,3.0,0.02,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-B-USD-ACC-Fonds-LU2022170018,A2PQ7M,LU2022170018,Thesaurierend,Aktienfonds,8.52,32.53,-35.25,75.0,5.0,1.9,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-BH-EUR-ACC-H-Fonds-LU2022170281,A2PQ7N,LU2022170281,Thesaurierend,Aktienfonds,10.77,32.51,-35.47,75.0,5.0,1.98,
RAIFFEISEN-NACHHALTIGKEIT-AKTIEN-SZ-EUR-ACC-Fonds-AT0000A296N9,A2PQQ7,AT0000A296N9,Thesaurierend,Aktienfonds,-3.11,29.21,-30.14,62.5,0.0,0.57,
RAIFFEISEN-NACHHALTIGKEIT-MOMENTUM-SZ-EUR-ACC-Fonds-AT0000A296P4,A2PQQ9,AT0000A296P4,Thesaurierend,Aktienfonds,-6.62,30.35,-34.53,62.5,0.0,0.59,
JANUS-HENDERSON-HORIZON-GLOBAL-SUSTAINABLE-EQUITY-FUND-A2-EUR-ACC-H-Fonds-LU1983259885,A2PQQK,LU1983259885,Thesaurierend,Aktienfonds,11.34,29.19,-31.18,75.0,5.0,1.94,
JANUS-HENDERSON-HORIZON-GLOBAL-SUSTAINABLE-EQUITY-FUND-HB2-EUR-ACC-Fonds-LU1984711942,A2PQQQ,LU1984711942,Thesaurierend,Aktienfonds,10.11,28.33,-30.85,75.0,5.0,0.81,
ROBECO-QI-GLOBAL-SUSTAINABLE-CONSERVATIVE-EQUITIES-Z-EUR-ACC-Fonds-LU1821197925,A2PQV3,LU1821197925,Thesaurierend,Aktienfonds,-12.32,27.37,-33.96,50.0,0.0,0.01,
BAILLIE-GIFFORD-GLOBAL-STEWARDSHIP-FUND-A-EUR-ACC-Fonds-IE00BK5TW834,A2PR3A,IE00BK5TW834,Thesaurierend,Aktienfonds,35.57,35.17,-31.89,75.0,5.0,1.65,
BAILLIE-GIFFORD-WORLDWIDE-POSITIVE-CHANGE-FUND-A-EUR-ACC-Fonds-IE00BK5TW941,A2PR3D,IE00BK5TW941,Thesaurierend,Aktienfonds,41.65,33.56,-29.84,75.0,5.0,1.65,
ERSTE-FUTURE-INVEST-R01-HUF-Fonds-AT0000A2AEV4,A2PR48,AT0000A2AEV4,Vollthesaurierer,Aktienfonds,11.55,28.48,-27.58,87.5,5.0,1.79,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-B-EUR-ACC-Fonds-LU2050929277,A2PR67,LU2050929277,Thesaurierend,Aktienfonds,4.87,33.81,-30.91,62.5,5.25,1.5,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-Z-EUR-ACC-Fonds-LU2050928030,A2PR7D,LU2050928030,Thesaurierend,Aktienfonds,5.29,33.82,-30.95,62.5,5.25,0.9,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-UBHP-EUR-ACC-H-Fonds-LU2025864658,A2PRB7,LU2025864658,Thesaurierend,Aktienfonds,8.23,32.61,-35.24,75.0,,,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-EBP-USD-ACC-Fonds-LU2025863254,A2PRDQ,LU2025863254,Thesaurierend,Aktienfonds,5.68,31.4,-34.95,75.0,3.0,0.86,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-SOLUTIONS-LUX-B-EUR-ACC-Fonds-LU1932658476,A2PREJ,LU1932658476,Thesaurierend,Aktienfonds,6.01,31.29,-34.35,75.0,3.0,0.8,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-ESG-PLUS-LUX-B-EUR-ACC-Fonds-LU1932670927,A2PREK,LU1932670927,Thesaurierend,Aktienfonds,-2.8,30.82,-33.23,62.5,3.0,0.5,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-DBP-USD-ACC-Fonds-LU2025863171,A2PRGA,LU2025863171,Thesaurierend,Aktienfonds,6.93,31.99,-34.85,75.0,0.0,0.14,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-B-USD-ACC-Fonds-LU2050929863,A2PRS6,LU2050929863,Thesaurierend,Aktienfonds,4.86,32.77,-30.8,62.5,5.25,1.5,
GENEON-NACHHALTIGE-AKTIEN-A-EUR-DIS-Fonds-DE000A2PS2N3,A2PS2N,DE000A2PS2N3,Ausschüttend,Aktienfonds,-3.37,29.0,-33.01,62.5,5.0,2.3,
GENEON-NACHHALTIGE-AKTIEN-B-EUR-DIS-Fonds-DE000A2PS2P8,A2PS2P,DE000A2PS2P8,Ausschüttend,Aktienfonds,-2.67,28.93,-32.92,62.5,5.0,1.3,
HMT-EURO-AKTIEN-PROTECT-ESG-I-EUR-DIS-Fonds-DE000A2PS3G5,A2PS3G,DE000A2PS3G5,Ausschüttend,Aktienfonds,7.57,13.92,-4.63,,5.0,1.0,
HMT-EURO-AKTIEN-PROTECT-ESG-R-EUR-DIS-Fonds-DE000A2PS3H3,A2PS3H,DE000A2PS3H3,Ausschüttend,Aktienfonds,7.46,13.91,-4.64,,5.0,1.3,
EDR-SICAV-EURO-SUSTAINABLE-GROWTH-O-EUR-DIS-Fonds-FR0013444049,A2PS5J,FR0013444049,Ausschüttend,Aktienfonds,-3.15,30.01,-33.74,62.5,0.0,0.95,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-I-EUR-DIS-Fonds-LU2057845435,A2PS5K,LU2057845435,Ausschüttend,Aktienfonds,-4.59,32.47,-32.93,50.0,0.0,0.26,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-USD-ACC-Fonds-LU2051468812,A2PSH5,LU2051468812,Thesaurierend,Aktienfonds,-3.1,28.96,-30.68,62.5,5.0,1.8,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-USD-DIS-Fonds-LU2051468903,A2PSH6,LU2051468903,Ausschüttend,Aktienfonds,-3.09,28.95,-30.68,62.5,5.0,1.8,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-EUR-ACC-Fonds-LU2051469034,A2PSH7,LU2051469034,Thesaurierend,Aktienfonds,-2.78,28.15,-28.76,62.5,5.0,1.8,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-EUR-DIS-Fonds-LU2051469117,A2PSH8,LU2051469117,Ausschüttend,Aktienfonds,-2.8,28.13,-28.76,62.5,5.0,1.8,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-USD-ACC-Fonds-LU2051469208,A2PSH9,LU2051469208,Thesaurierend,Aktienfonds,-2.58,28.96,-30.59,62.5,0.0,1.05,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-USD-DIS-Fonds-LU2051469380,A2PSJA,LU2051469380,Ausschüttend,Aktienfonds,-2.59,28.96,-30.59,62.5,0.0,1.05,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-EUR-ACC-Fonds-LU2051469463,A2PSJB,LU2051469463,Thesaurierend,Aktienfonds,-2.24,28.14,-28.67,62.5,0.0,1.05,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-EUR-DIS-Fonds-LU2051469547,A2PSJC,LU2051469547,Ausschüttend,Aktienfonds,-2.23,28.14,-28.67,62.5,0.0,1.05,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-I-EUR-ACC-Fonds-LU2051469620,A2PSJD,LU2051469620,Thesaurierend,Aktienfonds,-2.21,28.14,-28.67,62.5,0.0,1.01,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-A2-USD-ACC-Fonds-LU2041044095,A2PSK2,LU2041044095,Thesaurierend,Aktienfonds,-2.06,28.12,-31.98,62.5,5.0,1.81,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-A2-EUR-ACC-Fonds-LU2041044178,A2PSK3,LU2041044178,Thesaurierend,Aktienfonds,-2.08,26.95,-31.94,75.0,5.0,1.81,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-D2-USD-ACC-Fonds-LU2041044251,A2PSK4,LU2041044251,Thesaurierend,Aktienfonds,-1.52,28.11,-31.96,62.5,5.0,0.99,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-D2-EUR-ACC-Fonds-LU2041044335,A2PSK5,LU2041044335,Thesaurierend,Aktienfonds,-1.46,26.89,-31.84,75.0,5.0,0.99,
NORDEA-1-GLOBAL-STARS-EQUITY-FUND-HA-EUR-DIS-H-Fonds-LU2022068329,A2PSPU,LU2022068329,Ausschüttend,Aktienfonds,-0.41,28.13,-32.23,62.5,5.0,1.79,
NORDLUX-PRO-FONDSMANAGEMENT-ESG-AKTIEN-GLOBAL-A-EUR-ACC-Fonds-LU2060922031,A2PSWP,LU2060922031,Thesaurierend,Aktienfonds,-6.47,27.09,-30.49,,5.0,1.78,
NORDLUX-PRO-FONDSMANAGEMENT-ESG-AKTIEN-GLOBAL-B-EUR-ACC-Fonds-LU2060922387,A2PSWQ,LU2060922387,Thesaurierend,Aktienfonds,-6.85,27.09,-30.58,,5.0,1.78,
MIROVA-WOMEN-LEADERS-EQUITY-FUND-R-A-EUR-ACC-Fonds-LU1956003765,A2PT9N,LU1956003765,Thesaurierend,Aktienfonds,1.93,32.1,-31.77,75.0,4.0,1.82,
KEPLER-ETHIK-AKTIENFONDS-IT-VV-EUR-ACC-Fonds-AT0000A2AXL5,A2PTYP,AT0000A2AXL5,Thesaurierend,Aktienfonds,-9.65,32.17,-34.54,62.5,4.0,1.15,
JPMORGAN-FUNDS-EUROPE-SUSTAINABLE-SMALL-CAP-EQUITY-C-EUR-ACC-Fonds-LU2076839492,A2PU5X,LU2076839492,Thesaurierend,Aktienfonds,-10.14,33.68,-44.33,62.5,0.0,1.0,
JPMORGAN-FUNDS-EUROPE-SUSTAINABLE-SMALL-CAP-EQUITY-A-EUR-ACC-Fonds-LU2076839146,A2PU5Y,LU2076839146,Thesaurierend,Aktienfonds,-10.64,33.68,-44.36,62.5,5.0,1.8,
RAIFFEISEN-NACHHALTIGKEIT-EM-AKTIEN-SZ-EUR-ACC-Fonds-AT0000A2B6X0,A2PU9B,AT0000A2B6X0,Thesaurierend,Aktienfonds,-6.26,27.16,-32.27,62.5,0.0,0.95,
AMUNDI-FUNDS-GLOBAL-ECOLOGY-ESG-A2-EUR-ACC-Fonds-LU2070309450,A2PUV2,LU2070309450,Thesaurierend,Aktienfonds,3.36,28.35,-31.93,62.5,4.5,2.2,
BAILLIE-GIFFORD-WORLDWIDE-POSITIVE-CHANGE-FUND-A-USD-ACC-Fonds-IE00BK70ZP28,A2PW61,IE00BK70ZP28,Thesaurierend,Aktienfonds,38.71,33.88,-30.01,75.0,5.0,1.65,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-AM-USD-DIS-H-Fonds-LU2089283258,A2PWH6,LU2089283258,Ausschüttend,Aktienfonds,-3.14,28.53,-30.65,62.5,5.0,1.85,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-WT4-EUR-ACC-Fonds-LU2092388458,A2PWN7,LU2092388458,Thesaurierend,Aktienfonds,-4.67,31.14,-30.2,62.5,0.0,0.91,
FOCUS-EQUITABLE-VALUES-RA-EUR-DIS-Fonds-AT0000A2CFU9,A2PX9Q,AT0000A2CFU9,Ausschüttend,Aktienfonds,-6.22,20.71,-25.76,,0.0,1.57,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-ESG-PLUS-LUX-I-EUR-ACC-Fonds-LU1932673434,A2PXC1,LU1932673434,Thesaurierend,Aktienfonds,3.69,33.52,-24.45,,3.0,0.4,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-SOLUTIONS-LUX-I-EUR-ACC-Fonds-LU1932660886,A2PXCZ,LU1932660886,Thesaurierend,Aktienfonds,9.48,34.02,-25.82,,3.0,0.7,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-I-GBP-DIS-H-Fonds-LU2093607054,A2PXHL,LU2093607054,Ausschüttend,Aktienfonds,-12.39,29.53,-31.01,,2.0,0.96,
COMGEST-GROWTH-EUROPE-PLUS-EUR-ACC-Fonds-IE00BK5X3Y87,A2PXNL,IE00BK5X3Y87,Thesaurierend,Aktienfonds,10.7,17.23,-4.45,,4.0,1.6,
LEGG-MASON-CLEARBRIDGE-US-EQUITY-SUSTAINABILITY-LEADERS-A-SEK-ACC-Fonds-IE00BK72LH22,A2PYUW,IE00BK72LH22,Thesaurierend,Aktienfonds,-2.83,35.46,-27.94,,5.0,1.5,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-Y14-EUR-DIS-Fonds-LU2111349762,A2PZAL,LU2111349762,Ausschüttend,Aktienfonds,29.22,25.88,-6.74,,0.0,0.25,
CLARTAN-ETHOS-ESG-SMALL-MID-CAP-C-EUR-ACC-Fonds-LU2225829204,A2QB7E,LU2225829204,Thesaurierend,Aktienfonds,-0.93,,-0.93,,3.0,2.15,
CLARTAN-ETHOS-ESG-SMALL-MID-CAP-D-EUR-DIS-Fonds-LU2225829386,A2QB7F,LU2225829386,Ausschüttend,Aktienfonds,,,,,3.0,2.15,
CLARTAN-ETHOS-ESG-SMALL-MID-CAP-I-EUR-ACC-Fonds-LU2225829469,A2QB7G,LU2225829469,Thesaurierend,Aktienfonds,-0.93,,-0.93,,3.0,1.55,
NORDEA-1-ASIAN-STARS-EQUITY-FUND-BQ-SEK-ACC-Fonds-LU2206500576,A2QBE6,LU2206500576,Thesaurierend,Aktienfonds,0.91,15.05,-3.94,,5.0,1.62,
NORDEA-1-ASIAN-STARS-EQUITY-FUND-BP-SEK-ACC-Fonds-LU2206517380,A2QBE7,LU2206517380,Thesaurierend,Aktienfonds,0.89,15.06,-3.94,,5.0,1.84,
KATHREIN-SUSTAINABLE-GLOBAL-EQUITY-I2-EUR-ACC-Fonds-AT0000A2HUW3,A2QBQ1,AT0000A2HUW3,Thesaurierend,Aktienfonds,-2.32,11.0,-2.67,,5.0,0.56,
BAILLIE-GIFFORD-GLOBAL-STEWARDSHIP-FUND-B-USD-ACC-Fonds-IE00BGGJJC74,A2QC3N,IE00BGGJJC74,Thesaurierend,Aktienfonds,-0.71,25.8,-4.01,,0.0,0.4,
GLOBALE-AKTIEN-DIVIDENDE-NACHHALTIGKEIT-I-EUR-DIS-Fonds-LU1256228799,CDF1RK,LU1256228799,Ausschüttend,Aktienfonds,-15.16,37.12,-34.22,62.5,0.0,0.7,
GLOBALE-AKTIEN-DIVIDENDE-NACHHALTIGKEIT-R-EUR-DIS-Fonds-LU1256228872,CDF2RK,LU1256228872,Ausschüttend,Aktienfonds,-15.65,37.01,-34.26,62.5,5.0,1.5,
DEKA-UMWELTINVEST-CF-EUR-DIS-Fonds-DE000DK0ECS2,DK0ECS,DE000DK0ECS2,Ausschüttend,Aktienfonds,10.99,24.65,-30.67,75.0,3.75,1.73,
DEKA-UMWELTINVEST-TF-EUR-DIS-Fonds-DE000DK0ECT0,DK0ECT,DE000DK0ECT0,Ausschüttend,Aktienfonds,10.4,24.66,-30.72,75.0,3.75,2.45,
HAMBURGER-NACHHALTIGKEITSFONDS-BEST-IN-PROGRESS-D-EUR-DIS-Fonds-DE000DK0LKA8,DK0LKA,DE000DK0LKA8,Ausschüttend,Aktienfonds,-12.08,30.11,-36.22,62.5,4.0,1.11,
DEKA-NACHHALTIGKEIT-AKTIEN-CF-EUR-DIS-Fonds-LU0703710904,DK1A47,LU0703710904,Ausschüttend,Aktienfonds,1.22,26.71,-28.84,75.0,3.75,1.53,
DWS-GLOBAL-WATER-LD-EUR-DIS-Fonds-DE000DWS0DT1,DWS0DT,DE000DWS0DT1,Ausschüttend,Aktienfonds,-8.96,30.75,-34.2,62.5,5.0,1.48,
BETHMANN-AKTIEN-NACHHALTIGKEIT-EUR-DIS-Fonds-DE000DWS18K6,DWS18K,DE000DWS18K6,Ausschüttend,Aktienfonds,-0.1,24.18,-27.43,62.5,5.0,1.49,
DWS-INVEST-ESG-EQUITY-INCOME-FHC-USD-ACC-H-Fonds-LU1932912873,DWS20A,LU1932912873,Thesaurierend,Aktienfonds,-6.18,21.3,-26.0,62.5,0.0,0.91,
DWS-INVEST-ESG-EQUITY-INCOME-LCH-USD-ACC-H-Fonds-LU1932913178,DWS20B,LU1932913178,Thesaurierend,Aktienfonds,-6.79,21.3,-26.06,62.5,5.0,1.78,
DWS-INVEST-ESG-GLOBAL-EMERGING-MARKETS-EQUITIES-FC-EUR-ACC-Fonds-LU1984219524,DWS213,LU1984219524,Thesaurierend,Aktienfonds,-1.23,28.75,-29.52,62.5,0.0,0.91,
DWS-INVEST-ESG-GLOBAL-EMERGING-MARKETS-EQUITIES-LC-EUR-ACC-Fonds-LU1984220373,DWS214,LU1984220373,Thesaurierend,Aktienfonds,-1.86,28.75,-29.57,62.5,5.0,1.78,
DWS-INVEST-ESG-GLOBAL-EMERGING-MARKETS-EQUITIES-LD-EUR-DIS-Fonds-LU1984221009,DWS215,LU1984221009,Ausschüttend,Aktienfonds,-1.85,28.76,-29.58,62.5,5.0,1.78,
DWS-INVEST-ESG-GLOBAL-EMERGING-MARKETS-EQUITIES-TFC-EUR-ACC-Fonds-LU1984221934,DWS216,LU1984221934,Thesaurierend,Aktienfonds,-1.23,28.75,-29.52,62.5,0.0,0.91,
DWS-SDG-GLOBAL-EQUITIES-FC-EUR-ACC-Fonds-DE000DWS21K0,DWS21K,DE000DWS21K0,Thesaurierend,Aktienfonds,0.96,28.12,-30.47,75.0,0.0,0.8,
